"Ccl Lvo","Grado","Org Acad","Descr Fmal","Catálogo","ID Curso","Asignatura","Nº Clase","Sección","Sesión","Componente","Estado Clase","Est Inscr","Lun","Mart","Miérc","Jue","Vier","Sáb","Dom","Hora Inicio Clase","Hora Fin Clase","F Inicial","F Final","ID Instalación","Capacidad Aula Asignada","Capacidad Aula Solicitada","Capacidad Inscripción","Descr","Tot Inscr"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004056","Admón. Sistemas de Información","4446","5","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/24/2011","06/04/2011","SC053-P302","60","20","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004056","Admón. Sistemas de Información","4449","6","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","30","0","","0"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004056","Admón. Sistemas de Información","4453","7","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 2:00:00.000000PM"," 4:00:00.000000PM","01/24/2011","06/04/2011","PC002-S103","20","20","20","","14"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004056","Admón. Sistemas de Información","4453","7","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 2:00:00.000000PM"," 4:00:00.000000PM","01/24/2011","06/04/2011","SA050-P301","32","20","20","","14"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003194","Análisis de Algoritmos","8418","1","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","30","0","","0"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003194","Análisis de Algoritmos","8419","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 2:00:00.000000PM"," 5:00:00.000000PM","01/24/2011","06/04/2011","SC052-P429","30","30","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003194","Análisis de Algoritmos","10064","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","N","Y","N"," 9:00:00.000000AM","12:00:00.000000PM","01/24/2011","06/04/2011","SC067-P108","35","30","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","8440","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","NO-SALON","1000","20","19","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","8440","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","SC052-P426","25","20","19","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","8441","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/24/2011","06/04/2011","NO-SALON","1000","20","16","","10"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","8441","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/24/2011","06/04/2011","SC051-P332","24","20","16","","10"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004185","Arquitectura de Software","6849","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","Y","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","24","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004185","Arquitectura de Software","6849","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","Y","N","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","SA067-P705","24","24","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004185","Arquitectura de Software","6854","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","N","Y","N"," 8:00:00.000000AM","12:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","24","20","","15"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004186","Bases de Datos","6866","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","NO-SALON","1000","24","19","","18"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004186","Bases de Datos","6866","1","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","SA067-P707","24","24","19","","18"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004186","Bases de Datos","6879","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","24","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004186","Bases de Datos","6879","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","SA067-P701","24","24","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4522","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S101","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4522","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S101","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4522","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S101","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4522","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S101","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4522","1","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S101","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4531","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S103","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4531","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S103","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4531","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S103","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4531","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S103","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4531","2","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S103","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4533","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S204","20","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4533","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S204","20","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4533","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S204","20","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4533","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S204","20","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4533","3","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S204","20","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4540","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S203","30","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4540","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S203","30","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4540","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S203","30","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4540","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S203","30","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4540","4","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S203","30","20","20","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4547","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S108","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4547","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S108","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4547","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S108","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4547","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S108","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","4547","5","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/17/2011","01/22/2011","PC002-S108","20","20","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","6888","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/24/2011","06/04/2011","SA067-P701","24","24","18","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","6888","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/24/2011","06/04/2011","SA067-P701","24","24","18","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","6888","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/24/2011","06/04/2011","SA067-P701","24","24","18","","16"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","6891","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","SA067-P701","24","24","15","","14"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","6891","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","SA067-P705","24","24","15","","14"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","6891","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","SA067-P705","24","24","15","","14"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8524","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","30","20","","7"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8524","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/24/2011","06/04/2011","SC067-P213","60","30","20","","7"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8525","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","30","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8525","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","SC052-P104","60","30","20","","17"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8526","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","30","20","","12"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8526","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/24/2011","06/04/2011","SC067-P202","30","30","20","","12"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8527","4","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","30","1","","0"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004198","Fundamentos Redes e Internet","7407","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","SA067-P705","24","24","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8540","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","30","20","","11"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8540","1","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/24/2011","06/04/2011","SC052-P401","30","30","20","","11"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8543","2","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","Y","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","NO-SALON","1000","30","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8543","2","Ordinaria","Teórico - Práctico","Activo","Cerrado","Y","N","N","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","SC052-P401","30","30","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8544","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","SC052-P406","30","30","20","","15"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8544","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","NO-SALON","1000","30","20","","15"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8545","4","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","NO-SALON","1000","30","20","","15"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8545","4","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","SA050-P302","32","30","20","","15"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8546","5","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/24/2011","06/04/2011","SC052-P427","30","30","20","","7"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8546","5","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","30","20","","7"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004064","Gerencia y Gestión Informática","5173","1","Ordinaria","Teórico","Activo","Abierto","N","N","Y","N","N","N","N","11:00:00.000000AM"," 2:00:00.000000PM","01/24/2011","06/04/2011","SA094-P303","30","30","25","","24"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","024135","Herramientas Educación Virtual","3784","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","NO-SALON","1000","20","20","","15"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","025093","Hoja de Cálculo II","3766","1","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","20","20","","19"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","025093","Hoja de Cálculo II","5747","2","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/24/2011","06/04/2011","NO-SALON","1000","20","20","","19"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","3725","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/24/2011","06/04/2011","SC067-P409","45","20","20","","18"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","3726","2","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","N","Y","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/24/2011","06/04/2011","PC002-S103","20","20","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","3727","3","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","Y","N","N","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/24/2011","06/04/2011","PC002-S103","20","20","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","3728","4","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","N","Y","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/24/2011","06/04/2011","PC002-S103","20","20","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","3729","5","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","20","0","","0"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","3730","6","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/24/2011","06/04/2011","PC002-S104","20","20","20","","19"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","3731","7","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","Y","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/24/2011","06/04/2011","PC002-S102","20","20","20","","20"
"1110","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","3732","8","Ordinaria","Teórico - Práctico","Activo","Cerrado","Y","N","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/24/2011","06/04/2011","PC002-S102","20","20","20","","20"
