"Ccl Lvo","Grado","Org Acad","Descr Fmal","Catálogo","ID Curso","Asignatura","Nº Clase","Sección","Sesión","Componente","Estado Clase","Est Inscr","Lun","Mart","Miérc","Jue","Vier","Sáb","Dom","Hora Inicio Clase","Hora Fin Clase","F Inicial","F Final","ID Instalación","Capacidad Aula Asignada","Capacidad Aula Solicitada","Capacidad Inscripción","Descr","Tot Inscr"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2928","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2928","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2928","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2928","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2928","1","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2929","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2929","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2929","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2929","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2929","2","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2932","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2932","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2932","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2932","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2932","3","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2935","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","16"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2935","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","16"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2935","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","16"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2935","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","16"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2935","4","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","16"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2938","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","15"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2938","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","15"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2938","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","15"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2938","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","15"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2938","5","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/18/2010","01/29/2010","NO-SALON","1000","20","20","","15"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","8195","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","SC003-P304","100","25","22","","18"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","8195","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","SC067-P301","32","25","22","","18"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","8195","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","SA027-P603","30","25","22","","18"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","8198","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/25/2010","06/05/2010","SC067-P301","32","25","21","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","8198","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/25/2010","06/05/2010","SC003-P404","20","25","21","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","8198","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/25/2010","06/05/2010","SA027-P503","25","25","21","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004192","Desarrollo Multimedial","9157","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 2:00:00.000000PM"," 4:00:00.000000PM","01/25/2010","06/05/2010","NO-SALON","1000","24","20","","15"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004192","Desarrollo Multimedial","9157","1","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 2:00:00.000000PM"," 4:00:00.000000PM","01/25/2010","06/05/2010","SA067-P701","24","24","20","","15"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","005101","Desarrollo con Hmtas. Libres","6598","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","12"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","005101","Desarrollo con Hmtas. Libres","6598","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","12"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","6589","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","Y","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","6589","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","SA067-P706","24","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","6590","2","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","N","Y","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","6590","2","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","Y","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","SA067-P706","24","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","6591","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","18"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","6591","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/25/2010","06/05/2010","SA067-P705","24","20","20","","18"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004198","Fundamentos Redes e Internet","8211","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/25/2010","06/05/2010","SA067-P708","24","20","20","","19"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6622","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","Y","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6622","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","Y","N","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","SA067-P705","24","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6623","2","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","Y","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6623","2","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","Y","N","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/25/2010","06/05/2010","SC009-P103","63","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6624","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","11"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6624","3","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/25/2010","06/05/2010","SC051-P605","45","20","20","","11"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6625","4","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/25/2010","06/05/2010","SC051-P333","24","20","20","","19"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6625","4","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","19"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","6626","5","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","20","0","","0"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004064","Gerencia y Gestión Informática","5673","1","Ordinaria","Teórico","Activo","Abierto","N","N","Y","N","N","N","N","11:00:00.000000AM"," 2:00:00.000000PM","01/25/2010","06/05/2010","SA094-P301","30","30","25","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","024135","Herramientas Educación Virtual","2881","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/25/2010","06/05/2010","NO-SALON","1000","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","2871","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/25/2010","06/05/2010","PC002-S103","20","20","20","","19"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","2872","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","PC002-S101","20","20","20","","19"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","2875","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/25/2010","06/05/2010","PC002-S101","20","20","20","","18"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","2878","4","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/25/2010","06/05/2010","PC002-S101","20","20","20","","17"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","2966","5","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/25/2010","06/05/2010","PC002-S101","20","20","20","","19"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","10726","6","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","Y","N","N","N","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/25/2010","06/05/2010","PC002-S108","20","20","20","","20"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019588","Hoja de cálculo nivel básico","2833","1","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/25/2010","06/05/2010","PC002-S101","20","20","20","","18"
"1010","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019588","Hoja de cálculo nivel básico","2835","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/25/2010","06/05/2010","PC002-S101","20","20","20","","19"
