"Ccl Lvo","Grado","Org Acad","Descr Fmal","Catálogo","ID Curso","Asignatura","Nº Clase","Sección","Sesión","Componente","Estado Clase","Est Inscr","Lun","Mart","Miérc","Jue","Vier","Sáb","Dom","Hora Inicio Clase","Hora Fin Clase","F Inicial","F Final","ID Instalación","Capacidad Aula Asignada","Capacidad Aula Solicitada","Capacidad Inscripción","Descr","Tot Inscr"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","8217","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","20","16","","14"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","8217","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/23/2012","06/02/2012","SC067-P301","32","20","16","","14"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","8218","2","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","20","0","","0"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","9594","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","30","16","","15"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004183","Análisis y Diseño O.O.","9594","3","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/23/2012","06/02/2012","SC003-P308","50","30","16","","15"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004185","Arquitectura de Software","9168","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","SA067-P708","24","24","22","","20"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004185","Arquitectura de Software","9168","1","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","SA067-P701","24","24","22","","20"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004185","Arquitectura de Software","9169","2","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","24","0","","0"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","    IY2","008512","Auditoria de Sistemas","10747","1","22Semanas","Teórico","Activo","Abierto","N","N","N","N","Y","N","N"," 6:00:00.000000PM"," 9:00:00.000000PM","05/30/2012","06/23/2012","SC002-P003","36","35","35","Asignatura RAI","0"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","    IY2","008512","Auditoria de Sistemas","10747","1","22Semanas","Teórico","Activo","Abierto","N","N","Y","N","N","N","N"," 6:00:00.000000PM"," 9:00:00.000000PM","05/30/2012","06/23/2012","SC002-P003","36","35","35","Asignatura RAI","0"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004186","Bases de Datos","9170","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","24","18","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004186","Bases de Datos","9170","1","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","SC051-P332","24","24","18","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004186","Bases de Datos","9171","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","NO-SALON","1000","24","18","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004186","Bases de Datos","9171","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","SA067-P701","24","24","18","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2049","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","N","Y","N"," 8:00:00.000000AM","12:00:00.000000PM","01/16/2012","01/21/2012","SC067-P311","26","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2049","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC067-P310","20","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2049","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P502","50","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2049","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SA067-P701","24","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2049","1","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SA067-P701","24","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2049","1","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC067-P310","20","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2050","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","N","Y","N"," 8:00:00.000000AM","12:00:00.000000PM","01/16/2012","01/21/2012","SC067-P310","20","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2050","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P503","50","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2050","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P404","20","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2050","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC051-P337","23","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2050","2","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC051-P337","23","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2050","2","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P503","50","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2101","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","N","Y","N"," 8:00:00.000000AM","12:00:00.000000PM","01/16/2012","01/21/2012","SC003-P503","50","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2101","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P502","50","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2101","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P403","50","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2101","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC051-P336","23","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2101","3","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC051-P336","23","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2101","3","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P502","50","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2196","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","N","Y","N"," 8:00:00.000000AM","12:00:00.000000PM","01/16/2012","01/21/2012","SC003-P502","50","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2196","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P403","50","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2196","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P305","50","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2196","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC067-P311","26","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2196","4","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC067-P311","26","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2196","4","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P404","20","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2208","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","N","Y","N"," 8:00:00.000000AM","12:00:00.000000PM","01/16/2012","01/21/2012","SC003-P404","20","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2208","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P305","50","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2208","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P304","100","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2208","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC067-P310","20","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2208","5","22Semanas","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC067-P310","20","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","018899","Computadores","2208","5","22Semanas","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 4:00:00.000000PM"," 7:00:00.000000PM","01/16/2012","01/21/2012","SC003-P403","50","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","9174","1","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","24","0","","0"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","9176","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","SA067-P707","24","24","18","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","9176","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","SA067-P709","24","24","18","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004190","Comunicaciones y Redes","9176","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","SA067-P708","24","24","18","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8199","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/23/2012","06/02/2012","NO-SALON","1000","30","20","","19"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8199","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/23/2012","06/02/2012","SC003-P308","50","30","20","","19"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8200","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/23/2012","06/02/2012","NO-SALON","1000","30","15","","13"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8200","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","SA094-P303","30","30","15","","13"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8201","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 4:00:00.000000PM"," 6:00:00.000000PM","01/23/2012","06/02/2012","NO-SALON","1000","30","15","","14"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004196","Estructuras de Datos","8201","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/23/2012","06/02/2012","SC067-P213","60","30","15","","14"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004198","Fundamentos Redes e Internet","9165","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","SA067-P706","24","24","20","","19"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8229","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","N","Y","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","30","20","","20"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8229","1","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","Y","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","SC002-P203","36","30","20","","20"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8230","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","Y","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","20","20","","19"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8230","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","Y","N","N","N","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/23/2012","06/02/2012","SC003-P404","20","20","20","","19"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8231","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/23/2012","06/02/2012","NO-SALON","1000","30","20","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8231","3","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/23/2012","06/02/2012","SC054-P104","40","30","20","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8232","4","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","Y","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","SA067-P706","24","24","20","","20"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8232","4","Ordinaria","Teórico - Práctico","Activo","Cerrado","Y","N","N","N","N","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","24","20","","20"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","003195","Fundamentos de Programación","8233","5","Ordinaria","Teórico - Práctico","Sección Cancelada","Cerrado","","","","","","","","","","","","","","20","0","","0"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","004064","Gerencia y Gestión Informática","7336","1","Ordinaria","Teórico","Activo","Abierto","N","N","Y","N","N","N","N","11:00:00.000000AM"," 2:00:00.000000PM","01/23/2012","06/02/2012","SC002-P103","60","30","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","024135","Herramientas Educación Virtual","2321","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","20","20","","16"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","025093","Hoja de Cálculo II","2291","1","Ordinaria","Teórico - Práctico","Activo","Abierto","Y","N","N","N","N","N","N"," 6:00:00.000000PM"," 8:00:00.000000PM","01/23/2012","06/02/2012","NO-SALON","1000","15","18","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","025093","Hoja de Cálculo II","2303","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/23/2012","06/02/2012","NO-SALON","1000","15","18","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","025093","Hoja de Cálculo II","2306","3","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","15","18","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","025093","Hoja de Cálculo II","2310","4","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","N","Y","N"," 7:00:00.000000AM"," 9:00:00.000000AM","01/23/2012","06/02/2012","NO-SALON","1000","15","18","","17"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","2259","1","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","N","N","Y","N","N"," 9:00:00.000000AM","11:00:00.000000AM","01/23/2012","06/02/2012","PC002-S102","20","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","2261","2","Ordinaria","Teórico - Práctico","Activo","Abierto","N","N","Y","N","N","N","N","12:00:00.000000PM"," 2:00:00.000000PM","01/23/2012","06/02/2012","PC002-S101","20","20","20","","18"
"1210","PREG","DPT-ISIST","Departamento de Ingeniería de Sistemas","4800","019589","Hoja de cálculo nivel avanzado","2263","3","Ordinaria","Teórico - Práctico","Activo","Cerrado","N","N","N","N","Y","N","N","11:00:00.000000AM"," 1:00:00.000000PM","01/23/2012","06/02/2012","PC002-S101","20","20","20","","20"
